book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
106594,The Real Lincoln: A New Look at Abraham Lincoln His Agenda and an Unnecessary War,History,Biography,384,Thomas J. DiLorenzo,4.14
26348,Paris 1919: Six Months that Changed the World,History,Nonfiction,570,Margaret MacMillan,4.05
418937,The Stripping of the Altars: Traditional Religion in England 1400-1580,History,Religion,700,Eamon Duffy,4
3004197,The Blood Never Dried: A People's History of the British Empire,History,Nonfiction,286,John Newsinger,4.24
456057,Showdown,Christian-Fiction,Fiction,367,Ted Dekker,4.04
816748,Bittersweet,Christian-Fiction,Historical,400,Cathy Marie Hake,4.01
8139321,Leaving,Christian-Fiction,Christian,322,Karen Kingsbury,4.33
241387,When Crickets Cry,Fiction,Christian-Fiction,352,Charles Martin,4.21
290369,Safely Home,Fiction,Christian-Fiction,416,Randy Alcorn,4.29
722737,Stepping Heavenward,Christian,Fiction,352,Elizabeth Payson Prentiss,4.24
201104,When the Heart Cries,Amish,Christian-Fiction,328,Cindy Woodsmall,4.32
172734,DragonSpell,Fantasy,Fantasy,339,Donita K. Paul,4.07
593152,Last Light,Christian-Fiction,Christian,381,Terri Blackstock,4.23
253047,Vienna Prelude,Historical,Christian-Fiction,461,Bodie Thoene,4.33
508413,The Shunning,Christian-Fiction,Amish,288,Beverly Lewis,4.16
3412815,Fireproof,Christian,Christian-Fiction,284,Eric Wilson,4.43
290252,Thorn in My Heart,Christian-Fiction,Historical,484,Liz Curtis Higgs,4.1
15845069,Compulsion,Short-Stories,Christian-Fiction,29,J.J.   Johnson,3.79
359464,The Rescuer,Christian-Fiction,Christian,352,Dee Henderson,4.3
27867529,A Light into the Darkness,Fantasy,Christian-Fiction,380,Shelly Goodman Wright,4.07
58822,Big Stone Gap,Fiction,Womens-Fiction,320,Adriana Trigiani,3.86
12585,The Optimist's Daughter,Fiction,Classics,180,Eudora Welty,3.87
241969,Between Georgia,Fiction,Womens-Fiction,295,Joshilyn Jackson,3.83
15796,Charms for the Easy Life,Fiction,Historical,272,Kaye Gibbons,3.76
21556053,The Bracelet,Historical,Christian-Fiction,336,Dorothy Love,3.84
15984445,I Talk Slower Than I Think: An Antidote to Helicopter Parenting,Did-Not-Finish,Parenting,136,C.D. Bonner,3.98
48468,The Violent Bear It Away,Fiction,Classics,256,Flannery O'Connor,4.18
129947,The Water is Wide,Autobiography,Nonfiction,310,Pat Conroy,4.15
23647121,The Curse of Crow Hollow,Horror,Audiobook,416,Billy Coffey,3.71
12448,Look Homeward Angel,Fiction,Classics,644,Thomas Wolfe,3.97
18144122,The Clockwork Wolf,Fantasy,Romance,352,Lynn Viehl,3.94
20784813,The Light Who Shines,Fantasy,Paranormal,473,Lilo Abernathy,4.01
18900822,Highland Quest,Romance,Romance,248,B.J.  Scott,4.06
17729340,Compelled,Fantasy,Shapeshifters,203,Shawntelle Madison,3.68
18104927,Silver Mirrors,Science-Fiction,Fantasy,325,A.A. Aguirre,3.75
18480539,Her Perfect Mate,Fantasy,Romance,316,Paige Tyler,3.99
18480443,Kiss of Wrath,Fantasy,Romance,384,Sandra Hill,4.01
33009130,His Untamed Desire,Fantasy,Romance,84,Katie Reus,4.04
22138268,Blind Redemption,Historical,Romance,200,Violetta Rand,3.94
18053264,The Given,Fantasy,Fantasy,384,Vicki Pettersson,3.78
18492468,Shadowbound,Fantasy,Paranormal,327,Dianne Sylvan,3.93
16120370,Wicked After Midnight,Science-Fiction,Romance,429,Delilah S. Dawson,3.78
17620248,Hunter by Night,Paranormal,Fantasy,384,Elisabeth Staab,3.69
20443356,Tactical Magik,Fantasy,Romance,100,Mandy M. Roth,4.08
11387209,Heart of a Highland Warrior,Romance,Science-Fiction,338,Anita Clenney,3.98
15839567,Bear Naked,Fantasy,Romance,236,Dana Marie Bell,3.98
15810845,Labyrinth of Stars,Fantasy,Fantasy,304,Marjorie M. Liu,3.96
18310679,Willing Sacrifice,Romance,Fantasy,371,Shannon K. Butcher,3.99
18079492,Cursed By Destiny,Fantasy,Fantasy,368,Cecy Robson,4.03
18371366,Hunt the Darkness,Romance,Fantasy,379,Alexandra Ivy,4.09
18010355,The Line,Fantasy,Fantasy,296,J.D. Horn,3.85
17832588,Wulfe Untamed,Romance,Fantasy,347,Pamela Palmer,4.05
6694937,Game Change: Obama and the Clintons McCain and Palin and the Race of a Lifetime,Politics,Nonfiction,448,John Heilemann,4.05
9498875,The Lonely Polygamist,Fiction,Contemporary,602,Brady Udall,3.65
7362158,Girl in Translation,Fiction,Historical,290,Jean Kwok,3.95
1032696,London's Perfect Scoundrel,Romance,Romance,372,Suzanne Enoch,3.91
18339254,Lucas,Paranormal,Romance,135,Jennifer Loiske,4.32
2634570,In Bed with the Devil,Romance,Romance,371,Lorraine Heath,3.93
20528360,Tap Out,Warfare,Martial-Arts,247,Michele Mannon,3.8
23016011,Risk,Romance,New-Adult,302,Cora Brent,4.1
18594448,Winning Love,Romance,Sports-and-Games,250,Abby Niles,3.9
19178746,Battered Not Broken,Romance,Warfare,319,Ranae Rose,3.77
17974456,Against the Ropes,Romance,Warfare,121,Carly Fall,3.95
34267484,Obsession,Romance,Romance,171,Jennifer Lyon,4.12
25307607,Sacrifice,Romance,Romance,325,Adriana Locke,4.22
18393683,The Fighter's Block,Romance,Warfare,332,Hadley Quinn,3.96
30037676,Unbelonging,Romance,New-Adult,351,Sabrina Stark,3.97
25097488,Fight For Me,Romance,Warfare,401,Bethany Bazile,3.93
18216743,Giving it to the Bad Boy,New-Adult,Romance,159,Jenika Snow,3.79
16060461,Down for the Count,Romance,Contemporary,128,Christine  Bell,3.87
18815522,Wrecked,New-Adult,Romance,286,Priscilla West,3.92
19082071,Against the Cage,Romance,Romance,256,Sidney Halston,3.99
23259064,Raising Ryann,Romance,New-Adult,277,Alyssa Rae Taylor,4.04
40662070,Shattered Veil,Young-Adult,Science-Fiction,295,Tracy Banghart,3.91
17910112,The Waking Engine,Fantasy,Science-Fiction,400,David Edison,3.18
36643868,Madd Ink,Romance,Romance,62,Dani Ren,4.07
12997786,Siren in Waiting,Erotica,Erotica,391,Sophie Oak,4.19
21798744,Pete's Mighty Purty Privies,Short-Stories,Humor,15,Aubrey Wynne,4.25
30341337,The Occasional Swearing Of Pregnant Perrin,Novels,See-top-shelves,140,James Perrin,3.6
37570625,A Los Angeles Passion,Romance,See-top-shelves,224,Sherelle Green,4.41
39339485,International Guy: London,Contemporary,See-top-shelves,144,Audrey Carlan,4.07
37778058,A Firefighter's Christmas Gift,Romance,Contemporary,181,Vivian Arend,3.96
38198450,I Hate You I Love You,Romance,Contemporary,272,Elizabeth Hayley,3.82
41727803,Greyson Fox,Romance,See-top-shelves,189,T.L. Travis,4.18
36137549,Got It Bad,Contemporary,Romance,400,Christi Barth,3.81
40658081,Hollywood Redemption,Romance,Contemporary,352,Harlow Layne,4.28
40518491,Big Stick,Sports-and-Games,Contemporary-Romance,226,R.C. Stephens,3.99
36608199,Cowboy SEAL Christmas,Holiday,Romance,320,Nicole Helm,3.71
40951400,The Tenth Girl,Romance,Young-Adult,250,Carrie Aarons,3.89
41719759,Breathless,Dark,Romance,260,Willow Winters,4.06
40621042,Country Gold,Contemporary,See-top-shelves,200,Heatherly Bell,4
38823844,But First Coffee,Romance,Contemporary,300,Sarah Darlington,3.7
40818261,It Started with a Lie,Romance,See-top-shelves,237,Lisa Suzanne,4.17
40811915,Austin,Romance,Contemporary,225,Lauren Runow,4.17
43235922,Touching Sin,Romance,Contemporary,338,J. Saman,4.35
41146385,The Good Samaritan,Romance,Contemporary,346,R.C. Boldt,4.14
41188221,On His Terms,Romance,Romance,305,Madison Quinn,4.26
41744409,From Ice To Flames,Romance,Contemporary,372,A.M. Hargrove,3.98
41396759,Reckless Youth (Reckless - The Smoky Mountain Trio Book 1),Erotica,Romance,152,Sierra Hill,4.07
39729529,Buck Wild,Romance,Romance,268,Lauren Landish,3.97
39836158,Gorgeous,War,Romance,303,Kristy  Marie,4.31
32978572,Hard Sell,Romance,Romance,247,Lauren Layne,3.98
36954696,One More Moment,Romance,Romance,335,Samantha Chase,3.93
41947746,Keeping Him,Romance,Romance,492,Kennedy Fox,4.1
40949410,Down to You,Romance,Romance,425,Jayne Frost,4.16
38456738,Timid,Romance,Romance,384,Devney Perry,4.22
39095082,Medicine Man,Romance,Romance,516,Saffron A. Kent,4.15
16165879,Immortal Prey,Fantasy,Romance,246,Diana Ballew,3.84
9944235,Son of Eden,Young-Adult,Fantasy,314,Brianna J. Merrill,3.72
20842432,Choices,Fantasy,Fantasy,189,J.L. McFadden,4.46
18404284,Beautiful Addictions,New-Adult,Romance,288,Season Vining,3.72
19505978,Earthman Jack vs. the Ghost Planet,Science-Fiction,Young-Adult,564,Matthew Kadish,4.11
12439950,Me Him Them & It,Young-Adult,Contemporary,310,Caela Carter,3.87
13541871,Perfection,Science-Fiction,Young-Adult,317,J.L. Spelbring,3.66
16043626,The Last Academy,Young-Adult,Fantasy,320,Anne Applegate,3.41
13645069,Find Me,Young-Adult,Mystery,307,Romily Bernard,3.92
13260536,The Murmurings,Young-Adult,Horror,370,Carly Anne West,3.57
15989598,The Beautiful and the Cursed,Young-Adult,Fantasy,341,Page Morgan,3.83
15710557,Some Quiet Place,Fantasy,Young-Adult,331,Kelsey Sutton,3.85
13643222,Vengeance Bound,Young-Adult,Fantasy,320,Justina Ireland,3.97
13721337,Chantress,Fantasy,Young-Adult,324,Amy Butler Greenfield,3.83
13265540,Red,Young-Adult,Contemporary,320,Alison Cherry,3.54
22674105,China Rich Girlfriend,Fiction,Contemporary,378,Kevin Kwan,3.85
25821367,Sunset Kisses,Romance,Short-Stories,64,Angela Ford,4.08
24514259,Lowcountry Boneyard,Mystery,Mystery,286,Susan M. Boyer,4.13
23245594,Beach Town,Womens-Fiction,Fiction,448,Mary Kay Andrews,3.85
39930243,Stumbling Into Him,Romance,Contemporary,212,Molly O'Hare,4.07
34971796,Tacet a Mortuis (Whispers from the Dead),Dark,Romance,302,Amo Jones,4.21
37785963,The Letter,Historical,Romance,414,Ruth Saberton,4.16
37322759,Until Avery,Romance,Novella,112,Brynne Asher,4.2
40382706,Stuck,Romance,Romance,236,Logan Chance,4.06
37460111,Hostage,Dark,Romance,359,Annika Martin,3.96
36646671,An Urchin of Means,Historical,Fiction,258,April White,4.32
36582552,Perfect Love Story,Romance,Romance,186,Natasha Madison,4.21
39907467,Shattered Beginnings,Romance,Contemporary,240,Lilly Wilde,4.56
40682120,Lie to Me,Music,Romance,267,Lee  Piper,4.34
40915814,False Perceptions,Romance,War,307,Michelle Heard,4.07
35660213,Someone Else's Ocean,Romance,Romance,362,Kate  Stewart,4.18
39296064,Filthy Gods,Romance,New-Adult,168,R. Scarlett,4.2
36521819,Look the Part,Romance,Romance,380,Jewel E. Ann,4.33
24804444,Little Pretty Things,Mystery,Fiction,303,Lori Rader-Day,3.47
11301,Horton Hatches the Egg,Childrens,Childrens,64,Dr. Seuss,4.24
116343,The Hollow Hills,Fantasy,Fiction,475,Mary  Stewart,4.05
95144,In the Night Kitchen,Childrens,Childrens,40,Maurice Sendak,4.2
57605,Pat the Bunny,Childrens,Childrens,18,Dorothy Kunhardt,4.06
122967,The Ugly Duckling,Childrens,Classics,40,Hans Christian Andersen,4.13
40947801,Shaken,Young-Adult,Fantasy,234,Susan Hatler,3.7
11952268,Doomed,Fantasy,Young-Adult,322,Jayde Scott,3.81
7933894,Penitence,Paranormal,Young-Adult,311,Jennifer Laurens,3.56
8016634,Book of Revenge,Paranormal,Young-Adult,326,Abra Ebner,3.67
34654953,White,Paranormal,Young-Adult,484,Angelina J. Steffort,4.02
9712492,Providence,Fantasy,Romance,360,Jamie McGuire,4.12
9462774,Eternity,Paranormal,Young-Adult,304,Heather Terrell,3.59
9693759,Beautiful Beings,Paranormal,Fantasy,288,Kailin Gow,3.87
11364074,Tremble,Fantasy,Paranormal,170,Addison Moore,3.95
11888689,Severance,Romance,Romance,254,Shawn Kirsten Maravel,3.97
7656231,A Need So Beautiful,Young-Adult,Paranormal,267,Suzanne Young,4.01
20698847,Fallen Angel,Paranormal,Romance,226,Molly Snow,3.68
10001576,Grace of Day,Paranormal,Young-Adult,635,S.L. Naeole,4.02
14935,Sense and Sensibility,Classics,Fiction,409,Jane Austen,4.11
25668535,The Awakening of Ren Crown,Fantasy,Fantasy,461,Anne Zoelle,4.42
27399973,The Demon Magician,Horror,See-top-shelves,236,Alex Dunn,3.96
6013810,Coffeehouse Angel,Young-Adult,Romance,276,Suzanne Selfors,3.94
11085530,Veiled,Paranormal,Young-Adult,322,S.B. Niccum,3.78
8259397,Lemniscate,Young-Adult,Paranormal,254,Jennifer Murgia,3.43
16488672,Hush,Young-Adult,Romance,278,Stacey R. Campbell,3.71
13151505,The Watch,Fiction,War,304,Joydeep Roy-Bhattacharya,3.45
17832339,Awakened,Paranormal,Young-Adult,272,Ednah Walters,4.17
30968572,Sonora and the Eye of the Titans,Fantasy,Young-Adult,236,T.S. Hall,3.92
24503187,Down a Lost Road,Fantasy,Young-Adult,338,J. Leigh Bralick,4.09
42778691,The Oracle's Journal (Of Gods and Guardians #1),Young-Adult,Fantasy,1026,Dimitri Liountris,4.64
22205,This Lullaby,Young-Adult,Romance,345,Sarah Dessen,4
13037689,Last Rite,Paranormal,Paranormal,365,Lisa Desrochers,3.8
13506510,A Strange Fire,Fantasy,Young-Adult,280,L.H. Cosway,4.06
11814613,Ember,Paranormal,Fantasy,237,Carol Oates,3.71
8373527,Mercy,Young-Adult,Paranormal,288,Rebecca Lim,3.76
13034211,Cornerstone,Fantasy,Young-Adult,230,Misty Paquette / Misty Provencher,3.94
375901,Frdric,Childrens,Childrens,32,Leo Lionni,4.15
117170,Richard Scarry's Best Storybook Ever!,Childrens,Childrens,288,Richard Scarry,4.25
13026804,Perigee Moon,Young-Adult,Fantasy,264,Tara A. Fuller,3.78
14743629,Blood Debt,Fantasy,Fantasy,194,Nancy Straight,3.97
1153709,Hairy Maclary from Donaldson's Dairy,Childrens,Childrens,36,Lynley Dodd,4.27
28493287,The Crystal of Yggdrasil,Childrens,Childrens,146,Gianni Perticaroli,4.57
15753910,Piercing the Fold,Fantasy,Fantasy,470,Venessa Kimball,4.48
10801900,May the Best Dog Win,Childrens,See-top-shelves,32,Kelly Hashway,3.88
11071466,Second Chance Summer,Young-Adult,Contemporary,468,Morgan Matson,4.08
13078741,My Sister Is My Best Friend: A Trilingual Story,Childrens,Realistic-Fiction,16,Nicole Weaver,4.64
8949352,Night Road,Fiction,Womens-Fiction,385,Kristin Hannah,4.26
13400912,Eden's Root,Young-Adult,Science-Fiction,293,Rachel Fisher,4.01
3478,Message in a Bottle,Romance,Fiction,342,Nicholas Sparks,4.07
7747263,Misguided Angel,Paranormal,Young-Adult,265,Melissa de la Cruz,3.82
127179,Library Lion,Childrens,Childrens,42,Michelle Knudsen,4.14
773276,Good Night Gorilla,Childrens,Childrens,32,Peggy Rathmann,4.19
15731796,Audrey's Guide to Witchcraft,Fantasy,Young-Adult,293,Jody Gehrman,3.69
659469,The Hobbit: Graphic Novel,Fantasy,Sequential-Art,133,Chuck Dixon,4.25
16048485,A Tale of the Other Kind,Paranormal,Romance,344,Leandi Cameron,3.64
7797874,Return to Paradise,Young-Adult,Romance,291,Simone Elkeles,4.08
17607319,Stealing Harper,New-Adult,Romance,400,Molly McAdams,4.07
29492072,The Silent Songbird,Romance,Historical,296,Melanie Dickerson,3.96
61179,Ringworld,Science-Fiction,Fiction,288,Larry Niven,3.91
833550,Each Peach Pear Plum,Childrens,Childrens,34,Janet Ahlberg,4.31
16101018,The Day the Crayons Quit,Childrens,Childrens,36,Drew Daywalt,4.4
11346,Sula,Fiction,Classics,192,Toni Morrison,3.88
15747708,The Star Dwellers,Science-Fiction,Young-Adult,368,David Estes,4.07
74406,Fifth Business,Fiction,Cultural,252,Robertson Davies,4.11
825081,Lilly's Purple Plastic Purse,Childrens,Childrens,40,Kevin Henkes,4.13
825377,The Dot,Childrens,Art,32,Peter H. Reynolds,4.1
2802316,Shadow Kiss,Young-Adult,Paranormal,443,Richelle Mead,4.27
33384139,Thunderlight,Fantasy,Fantasy,499,Adrienne Woods,4.14
1734893,Killer Secrets,Romance,Romance,370,Lora Leigh,4.11
30247981,Strong Silent Type,Romance,Westerns,81,Lorelei James,4.19
13662,The Tombs of Atuan,Fantasy,Fiction,180,Ursula K. Le Guin,4.05
25190,Beauty's Release,Adult-Fiction,Fiction,238,A.N. Roquelaure,3.54
426625,Fancy Nancy,Childrens,Childrens,32,Jane O'Connor,4.1
17789633,African Safari with Ted and Raymond,Childrens,See-top-shelves,40,Rhonda Patton,4.75
10916,The Pact,Fiction,Romance,512,Jodi Picoult,3.97
17926437,Unholy Luck,Fantasy,Paranormal,400,Stacia Kane,3.94
15717721,If I Were You,Romance,Adult-Fiction,384,Lisa Renee Jones,4.11
6690,Danny the Champion of the World,Childrens,Fiction,224,Roald Dahl,4.12
42909,All Things Wise and Wonderful,Nonfiction,Animals,448,James Herriot,4.34
10025305,Clockwork Prince,Fantasy,Young-Adult,502,Cassandra Clare,4.26
43604696,Grasping at Eternity,Young-Adult,Fantasy,328,Karen Amanda Hooper,4.06
237900,95 Poems,Poetry,Classics,112,E.E. Cummings,4.25
97860,Tuesday,Childrens,Childrens,32,David Wiesner,4.13
16071187,The Cage,Young-Adult,Science-Fiction,405,Megan Shepherd,3.77
79936,The Complete Poems and Plays 1909-1950,Poetry,Classics,400,T.S. Eliot,4.17
13099955,Sacred Bloodlines,Fantasy,Fantasy,286,Wendy Owens,3.84
539143,The World Doesn't End,Poetry,Fiction,88,Charles Simic,4.07
334818,Miss Rumphius,Childrens,Childrens,32,Barbara Cooney,4.2
826585,If You Give a Pig a Pancake,Childrens,Childrens,32,Laura Joffe Numeroff,4.22
7938275,The Hunger Games Trilogy Boxset,Young-Adult,Fiction,1155,Suzanne Collins,4.26
150253,If Not Winter: Fragments of Sappho,Poetry,Classics,397,Sappho,4.2
60322,Collected Sonnets,Poetry,Classics,187,Edna St. Vincent Millay,4.16
13319888,Until Next Time,Paranormal,Fantasy,255,Amy  Lignor,3.72
13565914,Knight,Romance,Adult-Fiction,285,Kristen Ashley,4.29
22017663,My First Travel Book,Adventure,Childrens,23,Anna Othitis,4.72
405369,Early Writings,Poetry,Literature,448,Ezra Pound,3.94
111593,Shelley's Poetry and Prose,Poetry,Classics,786,Percy Bysshe Shelley,3.76
682751,Animalia,Childrens,Childrens,32,Graeme Base,4.24
139417,A Kiss of Shadows,Fantasy,Fantasy,468,Laurell K. Hamilton,3.99
12879875,Otherkin,Fantasy,Young-Adult,320,Nina Berry,3.86
7828783,Four Play,Romance,Anthologies,346,Maya Banks,4.01
6050678,Leviathan,Science-Fiction,Young-Adult,440,Scott Westerfeld,3.84
13599579,Dust,Fantasy,Young-Adult,344,Devon Ashley,3.78
150222,Self-Portrait in a Convex Mirror,Poetry,Literature,96,John Ashbery,4.06
3681619,Dangerous Boys and Their Toy,Adult-Fiction,Erotica,194,Shayla Black,4.07
457762,Sylvester and the Magic Pebble,Childrens,Childrens,32,William Steig,4.08
489972,The Snowman,Childrens,Childrens,32,Raymond Briggs,4.2
14060081,The Brown House,Fantasy,Young-Adult,324,Christy Sloat,3.99
11627,The Colossus and Other Poems,Poetry,Classics,84,Sylvia Plath,4.03
137110,Picnic Lightning,Poetry,Contemporary,104,Billy Collins,4.17
763426,Paterson,Poetry,Classics,311,William Carlos Williams,4.14
13645671,Sovereign Hope,Fantasy,Young-Adult,391,Frankie Rose,4.08
415816,Above the River: The Complete Poems,Poetry,Literature,432,James Wright,4.25
490867,Knuffle Bunny: A Cautionary Tale,Childrens,Childrens,40,Mo Willems,4.3
11749412,The Secret of Spruce Knoll,Fantasy,Romance,338,Heather McCorkle,3.82
11552905,The Last Gold of Expired Stars: Complete Poems 1908 - 1914,Poetry,European-Literature,530,Georg Trakl,4.41
19453641,The Dom's Dungeon,Erotica,Adult-Fiction,262,Cherise Sinclair,4.25
335140,Death of a Naturalist,Poetry,Cultural,46,Seamus Heaney,3.5
153542,Mike Mulligan and His Steam Shovel,Childrens,Childrens,56,Virginia Lee Burton,4.2
20578940,The Iron Trial,Fantasy,Childrens,295,Holly Black,3.92
23002906,Awful Auntie,Childrens,Fiction,416,David Walliams,4.21
18196327,Hellhound Awakened,Fantasy,Paranormal,215,Karen Swart,4.12
1258536,Poems of Paul Celan,Poetry,European-Literature,358,Paul Celan,4.35
12677691,Intangible,Fantasy,Young-Adult,264,Jen  Meyers,3.97
337182,Hymns to the Night,Poetry,Classics,64,Novalis,3.93
31538647,Hogwarts: An Incomplete and Unreliable Guide,Fantasy,Short-Stories,79,J.K. Rowling,4.45
75494,The Complete Poems,Poetry,Literature,304,Hart Crane,4.15
304027,Lover Unbound,Fantasy,Romance,502,J.R. Ward,4.3
17575351,A Song for Josh,Romance,New-Adult,237,Susan  Rodgers,4.11
128453,Complete Works,Poetry,Cultural,384,Arthur Rimbaud,4.34
9809,Invisible Cities,Fiction,Fantasy,165,Italo Calvino,4.04
618164,The Collected Poems,Poetry,Classics,288,Theodore Roethke,4.15
13265293,Hidden,Paranormal,Young-Adult,325,Marianne Curley,4.01
604117,C. P. Cavafy: Collected Poems,Poetry,Cultural,304,Constantinos P. Cavafis,4.36
919674,Hymns and Fragments,Poetry,Literature,312,Friedrich Hlderlin,4.11
11053270,Shimmerspell,Fantasy,Young-Adult,87,Kimberly Spencer,3.58
22367524,Daddy's Game,Erotica,Adult-Fiction,227,Normandie Alleman,3.69
20482734,Lark,Fantasy,Young-Adult,374,Erica Cope,3.92
467164,Rilke's Book of Hours: Love Poems to God,Poetry,Spirituality,166,Rainer Maria Rilke,4.31
12396846,Valor,Young-Adult,Fantasy,155,Taylor Longford,4.1
5287473,Hex Hall,Young-Adult,Fantasy,323,Rachel Hawkins,3.98
17798198,Watch Me Walk Away,Romance,Contemporary,225,Jill Prand,3.71
22992,The Selected Poems,Poetry,European-Literature,186,Federico Garca Lorca,3.98
112136,The Major Works,Poetry,Classics,784,William Wordsworth,4
11573,The Dead Zone,Horror,Thriller,402,Stephen King,4.03
9444,The Complete Collected Poems,Poetry,Classics,273,Maya Angelou,4.22
15737640,Phase,Shapeshifters,Young-Adult,207,E.C. Newman,3.88
815234,The Napping House,Childrens,Childrens,16,Audrey Wood,4.22
18662528,Naughty Nana,Childrens,Childrens,32,Saralyn Richard,4.55
71642,New and Selected Poems Volume One,Poetry,Environment,272,Mary Oliver,4.31
92364,Eye of the Needle,Fiction,Historical,339,Ken Follett,4.19
150236,The Dream Songs,Poetry,Classics,427,John Berryman,4.15
119239,Selected Poems,Poetry,Classics,864,Lord Byron,3.96
310259,Love You Forever,Childrens,Childrens,32,Robert Munsch,4.29
13495219,ReVamped,Paranormal,Fantasy,291,Ada Adams,3.97
47734,Transformations,Poetry,Fantasy,128,Anne Sexton,4.22
31686145,His Rebound Love,Romance,Romance,383,Melissa Bender,4.08
12450811,The Twice Lost,Mythology,Fantasy,480,Sarah  Porter,3.62
18243700,The Assassin's Blade,Fantasy,Young-Adult,448,Sarah J. Maas,4.41
17334855,Don't Kill Dinner,Paranormal,Romance,158,Jennifer Martinez,3.55
111879,Collected Poems,Poetry,Classics,240,Philip Larkin,4.08
10346185,Wicked Kiss,Paranormal,Young-Adult,448,Michelle Rowen,4.07
868211,The Poems of Gerard Manley Hopkins,Poetry,Classics,426,Gerard Manley Hopkins,4.1
12368123,Ashes on the Waves,Young-Adult,Fantasy,373,Mary Lindsey,3.93
65349,Selected Poems,Poetry,Classics,352,W.H. Auden,4.12
17241431,The Mist on Bronte Moor,Historical,Young-Adult,257,Aviva Orr,3.69
782580,The Complete Poetry and Prose,Poetry,Classics,1024,William Blake,4.17
420278,The Complete Poems 1927-1979,Poetry,Classics,287,Elizabeth Bishop,4.2
12578077,Obsidian,Young-Adult,Fantasy,335,Jennifer L. Armentrout,4.22
293918,Song of Myself,Poetry,Classics,80,Walt Whitman,4.13
402093,Sh?gun,Historical,Fiction,1152,James Clavell,4.29
139867,Lunch Poems,Poetry,Classics,82,Frank O'Hara,4.25
134025,The Complete English Poems,Poetry,Classics,688,John Donne,4.14
367802,Collected Poems,Poetry,Classics,203,Dylan Thomas,4.16
75504,The Collected Poems,Poetry,Classics,560,Wallace Stevens,4.24
10194157,Shadow and Bone,Fantasy,Young-Adult,358,Leigh Bardugo,4.23
17675462,The Raven Boys,Fantasy,Young-Adult,409,Maggie Stiefvater,3.98
304079,The Essential Rumi,Poetry,Spirituality,416,Rumi,4.36
28187,The Lightning Thief,Fantasy,Young-Adult,375,Rick Riordan,4.32
5307483,Don't Tempt Me,Romance,Historical,353,Loretta Chase,3.88
2734278,Lucky,Young-Adult,Realistic-Fiction,233,Rachel Vail,3.63
269322,The Raven and Other Poems,Poetry,Classics,73,Edgar Allan Poe,4.17
9256414,Hereafter,Young-Adult,Fantasy,404,Tara Hudson,3.78
42038,Sonnets,Poetry,Classics,488,William Shakespeare,3.86
7864437,The Death Cure,Young-Adult,Science-Fiction,325,James Dashner,3.94
344474,Mozart's Sister,Historical,Christian-Fiction,332,Nancy Moser,3.95
15749186,To All the Boys I've Loved Before,Young-Adult,Romance,355,Jenny Han,4.09
13624584,A Darkness Strange and Lovely,Young-Adult,Science-Fiction,408,Susan Dennard,3.87
235349,The Queen from Provence,Historical,Historical,386,Jean Plaidy,3.86
18079542,The Museum of Intangible Things,Young-Adult,Contemporary,304,Wendy Wunder,3.83
2248164,Bewitching Season,Fantasy,Historical,346,Marissa Doyle,3.71
1372693,Breathe My Name,Young-Adult,Fiction,314,R.A. Nelson,3.51
16102879,Fate and Fury,Fantasy,Shapeshifters,292,Quinn Loftis,4.35
8109130,Darkness Becomes Her,Young-Adult,Fantasy,320,Kelly Keaton,4
22918050,The Heir,Young-Adult,Romance,342,Kiera Cass,4.06
6609851,Solace of the Road,Young-Adult,Realistic-Fiction,272,Siobhan Dowd,4.3
5928862,The Diamond Secret:  A Retelling of Anastasia,Fantasy,Young-Adult,240,Suzanne Weyn,3.67
99561,Looking for Alaska,Young-Adult,Fiction,221,John Green,4.07
20623209,Letting Go,Young-Adult,Romance,162,Bridie Hall,4.09
2874897,Shift,Young-Adult,Mystery,256,Jennifer Bradbury,3.68
6070950,Bed of Roses,Romance,Romance,335,Nora Roberts,4.08
6658568,Jump,Young-Adult,Romance,272,Elisa Carbone,3.94
5554803,To Beguile a Beast,Romance,Romance,333,Elizabeth Hoyt,3.95
3050104,A Wallflower Christmas,Romance,Romance,213,Lisa Kleypas,4.03
6162873,Drive Me Crazy,Romance,Young-Adult,210,Erin Downing,3.78
94062,Rainbow Road,Young-Adult,Lgbt,243,Alex   Sanchez,3.88
7497552,The Vespertine,Young-Adult,Historical,293,Saundra Mitchell,3.77
11859244,Bewitching,Fantasy,Young-Adult,336,Alex Flinn,3.81
12681111,Flirting in Italian,Young-Adult,Romance,323,Lauren Henderson,3.64
17899392,First Love,Romance,Young-Adult,340,James Patterson,3.97
6340471,Cleopatra's Daughter,Historical,Fiction,429,Michelle Moran,4.06
6597344,Wicked Becomes You,Romance,Romance,402,Meredith Duran,3.87
40240009,Viscount Breckenridge to the Rescue,Romance,Romance,437,Stephanie Laurens,3.97
1194366,The True Meaning of Smekday,Science-Fiction,Young-Adult,423,Adam Rex,3.94
3250465,Jerk California,Young-Adult,Realistic-Fiction,327,Jonathan Friesen,3.57
522780,Zigzag,Young-Adult,Travel,288,Ellen Wittlinger,3.68
490472,Never Lie to a Lady,Romance,Romance,432,Liz Carlyle,3.81
15812814,Crossed,Young-Adult,Science-Fiction,367,Ally Condie,3.63
9559404,A Race to Splendor,Historical,Romance,526,Ciji Ware,3.7
